method,halton,num variables,8,num samples,1000,seed,
0.0544,0.37401082882132447,0.13305898491083676,0.3517199267250153,0.802734375,0.14054526898964864,0.8978211870773855,0.6131087847064178
0.6544,0.9454394002498959,0.4663923182441701,0.23407286790148585,0.177734375,0.6142294795159644,0.44327573253193087,0.9977241693218024
0.2544,0.5168679716784673,0.7997256515775034,0.11642580907795644,0.677734375,0.024201778684939494,0.6250939143501127,0.3054164770141102
0.8544,0.802582257392753,0.24417009602194786,0.17524933848972116,0.427734375,0.7610438839480974,0.5341848234410218,0.8438780154756486
0.4544,0.2311536859641816,0.5775034293552812,0.6458375737838388,0.927734375,0.07683335763230792,0.8069120961682945,0.38233955393718705
0.1744,0.6597251145356101,0.9108367626886146,0.8223081620191329,0.115234375,0.6557807260533606,0.03831705484598046,0.7669549385525717
0.7744,0.018325697625989172,0.05898491083676269,0.8811316914308976,0.615234375,0.44525441026388685,0.2201352366641623,0.9208010923987255
0.3744,0.3040399833402749,0.39231824417009603,0.016079788316710766,0.365234375,0.23472809447441317,0.12922614575507138,0.021392808375056895
0.9744,0.8754685547688463,0.7256515775034293,0.6631386118461225,0.865234375,0.39262283131651843,0.6746806912096168,0.4060081929904415
0.5744,0.4468971261974177,0.1700960219478738,0.4866680236108284,0.240234375,0.5505175681586237,0.9474079639368895,0.6367774237596723
0.0944,0.7326114119117034,0.5034293552812071,0.369020964787299,0.740234375,0.8663070418428342,0.3110443275732532,0.17523896222121074
0.6944,0.16118284048313203,0.8367626886145405,0.8984327294931813,0.490234375,0.18209651552704476,0.8564988730277987,0.4829312699135184
0.2944,0.5897542690545606,0.2812071330589849,0.7219621412578873,0.990234375,0.9715701997375711,0.4019534184823441,0.09831588529813381
0.8944,0.059142024156601414,0.6145404663923183,0.42784449419906373,0.013671875,0.7084123050007289,0.5837716003005259,0.5598543468365954
0.4944,0.3448563098708871,0.9478737997256516,0.5454915530225931,0.513671875,0.49788598921125526,0.492862509391435,0.94446973145198
0.0384,0.9162848812994585,0.09602194787379972,0.957256258904946,0.263671875,0.9189386207902026,0.7655897821187078,0.25216203914428764
0.6384,0.48771345272802996,0.42935528120713307,0.2513739059637696,0.763671875,0.8136754628954658,0.054845980465815174,0.7906235776058261
0.2384,0.7734277384423157,0.7626886145404664,0.3101974353755343,0.138671875,0.2873596734217816,0.236664162283997,0.32908511606736457
0.8384,0.20199916701374426,0.20713305898491083,0.19255037655200488,0.638671875,0.33999125236915,0.1457550713749061,0.7137005006827492
0.4384,0.6305705955851728,0.5404663923182441,0.07490331772847547,0.388671875,0.12946493657967634,0.6912096168294516,0.867546654528903
0.1584,0.1407746772178259,0.8737997256515775,0.1337268471402402,0.888671875,0.6031491471059921,0.9639368895567243,0.06281292671825216
0.7584,0.42648896293211164,0.31824417009602196,0.6043150824343578,0.076171875,0.013121446274967197,0.3275732531930879,0.44742831133363675
0.3584,0.9979175343606831,0.6515775034293553,0.780785670669652,0.576171875,0.7499635515381251,0.8730277986476334,0.6781975421028675
0.9584,0.5693461057892545,0.9849108367626886,0.8396092000814166,0.326171875,0.06575302522233561,0.4184823441021788,0.216659080564406
0.5584,0.8550603915035402,0.03429355281207133,0.019539995929167515,0.826171875,0.6447003936433883,0.6003005259203607,0.5243513882567137
0.0784,0.2836318200749688,0.3676268861454047,0.6665988194585792,0.201171875,0.43417407785391454,0.5093914350112697,0.1397360036413291
0.6784,0.7122032486463973,0.700960219478738,0.49012823122328514,0.701171875,0.22364776206444087,0.7821187077385424,0.6012744651797907
0.2784,0.07955018742190754,0.14540466392318244,0.37248117239975576,0.451171875,0.3815424989065461,0.04658151765589782,0.9858898497951752
0.8784,0.36526447313619326,0.4787379972565158,0.9018929371056381,0.951171875,0.5394372357486514,0.22839969947407965,0.29358215748748295
0.4784,0.9366930445647647,0.8120713305898491,0.725422348870344,0.044921875,0.8552267094328619,0.13749060856498874,0.8320436959490214
0.1984,0.5081216159933362,0.25651577503429357,0.4313047018115205,0.544921875,0.17101618311707245,0.6829451540195342,0.3705052344105599
0.7984,0.7938359017076219,0.5898491083676269,0.5489517606350499,0.294921875,0.9604898673275988,0.9556724267468069,0.7551206190259445
0.3984,0.2224073302790504,0.9231824417009602,0.9607164665174028,0.794921875,0.6973319725907566,0.31930879038317056,0.9089667728720983
0.9984,0.650978758850479,0.07133058984910837,0.2548341135762263,0.169921875,0.48680565680128296,0.864763335837716,0.027309968138370506
0.5984,0.12036651395251978,0.4046639231824417,0.31365764298799104,0.669921875,0.9078582883802303,0.41021788129226144,0.41192535275375514
0.1184,0.4060807996668055,0.7379972565157751,0.19601058416446163,0.419921875,0.8025951304854935,0.5920360631104433,0.6426945835229859
0.7184,0.9775093710953769,0.18244170096021947,0.07836352534093222,0.919921875,0.2762793410118093,0.5011269722013524,0.18115612198452435
0.3184,0.5489379425239483,0.5157750342935528,0.13718705475269694,0.107421875,0.3289109199591777,0.7738542449286251,0.48884842967683206
0.9184,0.834652228238234,0.8491083676268861,0.6077752900468145,0.607421875,0.11838460416970403,0.07137490608564989,0.10423304506144743
0.5184,0.26322365680966264,0.2935528120713306,0.7842458782821087,0.357421875,0.5920688146960198,0.2531930879038317,0.5657715065999089
0.0224,0.6917950853810912,0.6268861454046639,0.8430694076938734,0.857421875,0.02143169558244642,0.1622839969947408,0.9503868912152936
0.6224,0.038733860891295296,0.9602194787379973,0.01261958070425402,0.232421875,0.7582738008456044,0.7077385424492862,0.2580791989076013
0.2224,0.324448146605581,0.1083676268861454,0.6596784042336657,0.732421875,0.07406327452981484,0.980465815176559,0.7965407373691398
0.8224,0.8958767180341525,0.44170096021947874,0.48320781599837165,0.482421875,0.6530106429508675,0.3441021788129226,0.3350022758306782
0.4224,0.46730528946272387,0.7750342935528121,0.36556075717484227,0.982421875,0.4424843271613938,0.8895567242674681,0.7196176604460628
0.1424,0.7530195751770096,0.2194787379972565,0.8949725218807246,0.029296875,0.2319580113719201,0.43501126972201354,0.8734638142922166
0.7424,0.18159100374843815,0.5528120713305898,0.7185019336454305,0.529296875,0.3898527482140254,0.6168294515401953,0.05689576695493855
0.3424,0.6101624323198668,0.8861454046639232,0.424384286586607,0.279296875,0.5477474850561306,0.5259203606311045,0.44151115157032317
0.9424,0.09995835068721366,0.33058984910836764,0.5420313454101364,0.779296875,0.8635369587403412,0.7986476333583772,0.6722803823395539
0.5424,0.3856726364014994,0.663923182441701,0.9537960512924893,0.154296875,0.17932643242455168,0.007513148009015778,0.21074192080109239
0.0624,0.9571012078300708,0.9972565157750343,0.24791369835131286,0.654296875,0.968800116635078,0.1893313298271976,0.5184342284934
0.6624,0.5285297792586422,0.0027434842249657062,0.30673722776307755,0.404296875,0.7056422218982359,0.09842223891810668,0.1338188438780155
0.2624,0.8142440649729279,0.33607681755829905,0.18909016893954814,0.904296875,0.4951159061087622,0.6438767843726522,0.595357305416477
0.8624,0.24281549354435653,0.6694101508916324,0.07144311011601873,0.091796875,0.9161685376877096,0.9166040570999249,0.9799726900318616
0.4624,0.6713869221157851,0.11385459533607682,0.13026663952778345,0.591796875,0.8109053797929727,0.2802404207362885,0.2876649977241693
0.1824,0.009579341940857976,0.44718792866941015,0.600854874821901,0.341796875,0.28458959031928854,0.8256949661908339,0.8261265361857077
0.7824,0.29529362765514366,0.7805212620027435,0.7773254630571952,0.841796875,0.33722116926665696,0.3711495116453794,0.36458807464724624
0.3824,0.8667221990837152,0.22496570644718794,0.8361489924689599,0.216796875,0.12669485347718326,0.5529676934635612,0.7492034592626309
0.9824,0.43815077051228657,0.5582990397805213,0.0056991654793405256,0.716796875,0.600379064003499,0.46205860255447034,0.9030496131087847
0.5824,0.7238650562265723,0.8916323731138546,0.6527579890087523,0.466796875,0.029741944889925646,0.734785875281743,0.06873008648156577
0.1024,0.15243648479800084,0.039780521262002745,0.47628740077345816,0.966796875,0.7665840501530835,0.02404207362885049,0.4533454710969504
0.7024,0.5810079133694294,0.3731138545953361,0.3586403419499288,0.060546875,0.08237352383729407,0.20586025544703232,0.6841147018661812
0.3024,0.05039566847147022,0.7064471879286695,0.8880521066558111,0.560546875,0.6613208922583467,0.1149511645379414,0.2225762403277196
0.9024,0.33610995418575595,0.15089163237311384,0.711581518420517,0.310546875,0.450794576468873,0.6604057099924868,0.5302685480200273
0.5024,0.9075385256143274,0.4842249657064472,0.41746387136169344,0.810546875,0.24026826067939933,0.9331329827197595,0.14565316340464268
0.0032,0.4789670970428988,0.8175582990397805,0.5351109301852229,0.185546875,0.3981629975215046,0.29676934635612323,0.6071916249431042
0.6032,0.7646813827571846,0.262002743484225,0.9468756360675759,0.685546875,0.5560577343636098,0.8422238918106687,0.9918070095584889
0.2032,0.19325281132861308,0.5953360768175583,0.24099328312639934,0.435546875,0.8718472080478203,0.3876784372652141,0.29949931725079654
0.8032,0.6218242399000417,0.9286694101508917,0.29981681253816406,0.935546875,0.1876366817320309,0.569496619083396,0.837960855712335
0.4032,0.1320283215326947,0.07681755829903979,0.18216975371463465,0.123046875,0.9771103659425572,0.47858752817430505,0.37642239417387346
0.1232,0.4177426072469804,0.4101508916323731,0.06452269489110524,0.623046875,0.7139524712057151,0.7513148009015778,0.761037778789258
0.7232,0.9891711786755518,0.7434842249657064,0.12334622430286994,0.373046875,0.5034261554162415,0.015777610818933134,0.9148839326354119
0.3232,0.5605997501041233,0.18792866941015088,0.5939344595969875,0.873046875,0.9244787869951888,0.19759579263711496,0.0009103322712790169
0.9232,0.846314035818409,0.5212620027434842,0.7704050478322817,0.248046875,0.819215629100452,0.10668670172802404,0.38552571688666365
0.5232,0.2748854643898376,0.8545953360768176,0.8292285772440464,0.748046875,0.29289983962676774,0.6521412471825695,0.6162949476558944
0.0432,0.7034568929612661,0.299039780521262,0.009159373091797273,0.498046875,0.34553141857413616,0.9248685199098422,0.15475648611743287
0.6432,0.07080383173677635,0.6323731138545954,0.6562181966212091,0.998046875,0.1350051027846625,0.28850488354620585,0.4624487938097406
0.2432,0.35651811745106204,0.9657064471879286,0.4797476083859149,0.0009765625,0.6086893133109783,0.8339594290007513,0.07783340919435594
0.8432,0.9279466888796335,0.015089163237311385,0.3621005495623855,0.5009765625,0.046362443504884096,0.3794139744552968,0.5393718707328174
0.4432,0.4993752603082049,0.3484224965706447,0.8915123142682678,0.2509765625,0.783204548768042,0.5612321562734786,0.9239872553482021
0.1632,0.7850895460224906,0.6817558299039781,0.7150417260329738,0.7509765625,0.09899402245225251,0.47032306536438767,0.2316795630405098
0.7632,0.2136609745939192,0.1262002743484225,0.42092407897415024,0.1259765625,0.6779413908733052,0.7430503380916604,0.7701411015020483
0.3632,0.6422324031653478,0.45953360768175583,0.5385711377976796,0.6259765625,0.46741507508383145,0.06536438767843726,0.3086026399635867
0.9632,0.1116201582673886,0.7928669410150891,0.9503358436800325,0.3759765625,0.2568887592943578,0.24718256949661907,0.6932180245789713
0.5632,0.3973344439816743,0.23731138545953362,0.24445349073885608,0.8759765625,0.41478349613646304,0.1562734785875282,0.8470641784251252
0.0832,0.9687630154102457,0.5706447187928669,0.3032770201506208,0.0634765625,0.5726782329785683,0.7017280240420737,0.030496131087847066
0.6832,0.5401915868388172,0.9039780521262003,0.1856299613270914,0.5634765625,0.8884677066627789,0.9744552967693464,0.4151115157032317
0.2832,0.8259058725531029,0.05212620027434842,0.06798290250356198,0.3134765625,0.20425718034698936,0.33809166040571,0.6458807464724624
0.8832,0.25447730112453143,0.38545953360768176,0.12680643191532667,0.8134765625,0.9937308645575157,0.8835462058602555,0.1843422849340009
0.4832,0.68304872969596,0.7187928669410151,0.5973946672094443,0.1884765625,0.7305729698206735,0.4290007513148009,0.4920345926263086
0.0272,0.029987505206164097,0.16323731138545952,0.7738652554447385,0.6884765625,0.5200466540311999,0.6108189331329827,0.10741920801092399
0.6272,0.3157017909204498,0.49657064471879286,0.8326887848565031,0.4384765625,0.9410992856101472,0.5199098422238918,0.5689576695493855
0.2272,0.8871303623490212,0.8299039780521262,0.03684103399145125,0.9384765625,0.8358361277154104,0.7926371149511645,0.9535730541647701
0.8272,0.45855893377759266,0.27434842249657065,0.683899857520863,0.0322265625,0.3095203382417262,0.09015777610818933,0.2612653618570778
0.4272,0.7442732194918784,0.607681755829904,0.5074292692855689,0.5322265625,0.3621519171890946,0.27197595792637114,0.7997269003186163
0.1472,0.17284464806330696,0.9410150891632373,0.3897822104620395,0.2822265625,0.15162560139962095,0.18106686701728025,0.33818843878015475
0.7472,0.6014160766347355,0.08916323731138547,0.9191939751679219,0.7822265625,0.6253098119259367,0.7265214124718257,0.7228038233955394
0.3472,0.09121199500208246,0.4224965706447188,0.7427233869326277,0.1572265625,0.010351363172474122,0.9992486851990984,0.8766499772416932
0.9472,0.3769262807163682,0.7558299039780522,0.4486057398738042,0.6572265625,0.7471934684356321,0.3628850488354621,0.048247610377787895
0.5472,0.9483548521449396,0.20027434842249658,0.5662527986973336,0.4072265625,0.06298294211984254,0.9083395942900075,0.4328629949931725
0.0672,0.519783423573511,0.53360768175583,0.9780175045796865,0.9072265625,0.6419303105408952,0.45379413974455296,0.6636322257624033
0.6672,0.8054977092877967,0.8669410150891632,0.2721351516385101,0.0947265625,0.4314039947514215,0.6356123215627348,0.20209376422394174
0.2672,0.2340691378592253,0.3113854595336077,0.33095868105027476,0.5947265625,0.2208776789619478,0.5447032306536439,0.5097860719162495
0.8672,0.6626405664306539,0.644718792866941,0.21331162222674538,0.3447265625,0.3787724158040531,0.8174305033809166,0.1251706873008648
0.4672,0.015410245730945439,0.9780521262002744,0.09566456340321595,0.8447265625,0.5366671526461584,0.032306536438767845,0.5867091488393263
0.1872,0.30112453144523116,0.027434842249657063,0.15448809281498066,0.2197265625,0.8524566263303689,0.21412471825694968,0.9713245334547109
0.7872,0.8725531028738026,0.3607681755829904,0.6250763281090983,0.7197265625,0.16824610001457938,0.12321562734785875,0.27901684114701863
0.3872,0.443981674302374,0.6941015089163237,0.8015469163443925,0.4697265625,0.9577197842251057,0.6686701728024043,0.8174783796085571
0.9872,0.7296959600166597,0.13854595336076816,0.8603704457561572,0.9697265625,0.6945618894882636,0.941397445529677,0.35593991807009556
0.5872,0.1582673885880883,0.4718792866941015,0.04722165682882149,0.0166015625,0.4840355736987899,0.30503380916604056,0.7405553026854802
0.1072,0.5868388171595169,0.8052126200274349,0.6942804803582333,0.5166015625,0.9050882052777373,0.850488354620586,0.894401456531634
0.7072,0.05622657226155769,0.2496570644718793,0.5178098921229392,0.2666015625,0.7998250473830004,0.3959429000751315,0.012744651797906235
0.3072,0.3419408579758434,0.5829903978052127,0.4001628332994097,0.7666015625,0.27350925790931624,0.5777610818933133,0.3973600364132909
0.9072,0.9133694294044148,0.9163237311385459,0.9295745980052921,0.1416015625,0.32614083685668466,0.4868519909842224,0.6281292671825216
0.5072,0.48479800083298624,0.0644718792866941,0.7531040097699979,0.6416015625,0.11561452106721096,0.7595792637114951,0.1665908056440601
0.0112,0.770512286547272,0.39780521262002744,0.45898636271117443,0.3916015625,0.5892987315935267,0.08189331329827197,0.4742831133363678
0.6112,0.19908371511870054,0.7311385459533608,0.5766334215347039,0.8916015625,0.05190260970987024,0.2637114951164538,0.08966772872098316
0.2112,0.6276551436901291,0.1755829903978052,0.9883981274170568,0.0791015625,0.7887447149730281,0.1728024042073629,0.5512061902594447
0.8112,0.13785922532278216,0.5089163237311386,0.28251577447588033,0.5791015625,0.10453418865723867,0.7182569496619083,0.9358215748748293
0.4112,0.42357351103706786,0.8422496570644719,0.341339303887645,0.3291015625,0.6834815570782913,0.990984222389181,0.24351388256713702
0.1312,0.9950020824656394,0.28669410150891633,0.2236922450641156,0.8291015625,0.4729552412888176,0.3546205860255447,0.7819754210286755
0.7312,0.5664306538942108,0.6200274348422496,0.1060451862405862,0.2041015625,0.26242892549934393,0.9000751314800901,0.32043695949021395
0.3312,0.8521449396084965,0.953360768175583,0.1648687156523509,0.7041015625,0.4203236623414492,0.44552967693463563,0.7050523441055986
0.9312,0.280716368179925,0.10150891632373114,0.6354569509464686,0.4541015625,0.5782183991835544,0.6273478587528174,0.8588984979517524
0.5312,0.7092877967513536,0.4348422496570645,0.8119275391817626,0.9541015625,0.894007872867765,0.5364387678437266,0.03641329085116067
0.0512,0.07663473552686381,0.7681755829903978,0.8707510685935274,0.0478515625,0.20979734655197552,0.8091660405709993,0.42102867546654527
0.6512,0.36234902124114954,0.21262002743484226,0.05068186444127824,0.5478515625,0.9992710307625018,0.0405709992486852,0.651797906235776
0.2512,0.9337775926697209,0.5459533607681756,0.69774068797069,0.2978515625,0.7361131360256598,0.22238918106686703,0.1902594446973145
0.8512,0.5052061640982923,0.879286694101509,0.5212700997353958,0.7978515625,0.5255868202361861,0.13148009015777612,0.4979517523896222
0.4512,0.7909204498125781,0.32373113854595337,0.40362304091186646,0.1728515625,0.9466394518151334,0.6769346356123216,0.1133363677742376
0.1712,0.21949187838400666,0.6570644718792867,0.9330348056177489,0.6728515625,0.8413762939203966,0.9496619083395943,0.5748748293126992
0.7712,0.6480633069554352,0.99039780521262,0.7565642173824547,0.4228515625,0.31506050444671235,0.31329827197595794,0.9594902139280838
0.3712,0.11745106205747605,0.006858710562414266,0.4624465703236312,0.9228515625,0.36769208339408077,0.8587528174305034,0.26718252162039147
0.9712,0.4031653477717618,0.3401920438957476,0.5800936291471606,0.1103515625,0.1571657676046071,0.4042073628850488,0.8056440600819299
0.5712,0.9745939192003332,0.6735253772290809,0.9918583350295135,0.6103515625,0.6308499781309229,0.5860255447032306,0.34410559854346834
0.0912,0.5460224906289046,0.11796982167352538,0.2859759820883371,0.3603515625,0.03805219419740487,0.49511645379413977,0.728720983158853
0.6912,0.8317367763431903,0.4513031550068587,0.3447995115001018,0.8603515625,0.7748942994605628,0.7678437265214124,0.8825671370050068
0.2912,0.2603082049146189,0.7846364883401921,0.22715245267657236,0.2353515625,0.09068377314477329,0.05709992486851991,0.006827492034592627
0.8912,0.6888796334860475,0.22908093278463648,0.10950539385304295,0.7353515625,0.6696311415658259,0.23891810668670171,0.39144287664997723
0.4912,0.03581840899625156,0.5624142661179699,0.16832892326480764,0.4853515625,0.45910482577635225,0.14800901577761083,0.622212107419208
0.0352,0.3215326947105373,0.8957475994513031,0.6389171585589253,0.9853515625,0.24857850998687855,0.6934635612321562,0.16067364588074648
0.6352,0.8929612661391088,0.0438957475994513,0.8153877467942194,0.0087890625,0.40647324682898384,0.966190833959429,0.46836595357305416
0.2352,0.46438983756768015,0.3772290809327846,0.8742112762059842,0.5087890625,0.5643679836710891,0.32982719759579265,0.08375056895766955
0.8352,0.7501041232819659,0.710562414266118,0.001628332994097293,0.2587890625,0.8801574573552996,0.8752817430503381,0.5452890304961311
0.4352,0.17867555185339443,0.1550068587105624,0.6486871565235091,0.7587890625,0.19594693103951014,0.42073628850488354,0.9299044151115157
0.1552,0.607246980424823,0.4883401920438957,0.47221656828821496,0.1337890625,0.9854206152500364,0.6025544703230654,0.2375967228038234
0.7552,0.09704289879216993,0.821673525377229,0.3545695094646855,0.6337890625,0.7222627205131943,0.5116453794139745,0.7760582612653618
0.3552,0.3827571845064556,0.2661179698216735,0.8839812741705679,0.3837890625,0.5117364047237206,0.7843726521412472,0.3145197997269003
0.9552,0.9541857559350271,0.5994513031550068,0.7075106859352738,0.8837890625,0.9327890363026681,0.048835462058602556,0.6991351843422849
0.5552,0.5256143273635985,0.9327846364883402,0.41339303887645024,0.0712890625,0.8275258784079312,0.23065364387678436,0.8529813381884388
0.0752,0.8113286130778842,0.08093278463648834,0.5310400976999796,0.5712890625,0.301210088934247,0.13974455296769348,0.04233045061447428
0.6752,0.23990004164931278,0.41426611796982166,0.9428048035823325,0.3212890625,0.3538416678816154,0.6851990984222389,0.4269458352298589
0.2752,0.6684714702207414,0.747599451303155,0.2369224506411561,0.8212890625,0.14331535209214172,0.9579263711495116,0.6577150659990897
0.8752,0.003748438150770512,0.19204389574759945,0.2957459800529208,0.1962890625,0.6169995626184575,0.32156273478587527,0.19617660446062812
0.4752,0.2894627238650562,0.5253772290809328,0.17809892122939142,0.6962890625,0.02697186178743257,0.8670172802404207,0.5038689121529358
0.1952,0.8608912952936276,0.8587105624142661,0.060451862405862,0.4462890625,0.7638139670505905,0.4124718256949662,0.11925352753755121
0.7952,0.4323198667221991,0.30315500685871055,0.11927539181762671,0.9462890625,0.079603440734801,0.594290007513148,0.5807919890760127
0.3952,0.7180341524364848,0.6364883401920439,0.5898636271117443,0.0400390625,0.6585508091558536,0.5033809166040571,0.9654073736913974
0.9952,0.14660558100791338,0.9698216735253772,0.7663342153470385,0.5400390625,0.44802449336637995,0.7761081893313299,0.27309968138370505
0.5952,0.5751770095793419,0.019204389574759947,0.8251577447588032,0.2900390625,0.23749817757690625,0.07362885048835462,0.8115612198452435
0.1152,0.044564764681382756,0.35253772290809327,0.039690616731121516,0.7900390625,0.39539291441901153,0.2554470323065364,0.350022758306782
0.7152,0.33027905039566846,0.6858710562414266,0.6867494402605333,0.1650390625,0.5532876512611168,0.16453794139744554,0.7346381429221666
0.3152,0.9017076218242399,0.13031550068587106,0.5102788520252391,0.6650390625,0.8690771249453273,0.709992486851991,0.8884842967683204
0.9152,0.4731361932528113,0.46364883401920437,0.39263179320170977,0.4150390625,0.18486659862953783,0.9827197595792637,0.07191624943104233
0.5152,0.758850478967097,0.7969821673525377,0.9220435579075921,0.9150390625,0.9743402828400641,0.34635612321562737,0.45653163404642694
0.0192,0.1874219075385256,0.24142661179698216,0.745572969672298,0.1025390625,0.7111823881032221,0.8918106686701728,0.6873008648156577
0.6192,0.6159933361099542,0.5747599451303155,0.45145532261347443,0.6025390625,0.5006560723137483,0.43726521412471825,0.22576240327719618
0.2192,0.12619741774260726,0.9080932784636488,0.5691023814370039,0.3525390625,0.9217087038926958,0.6190833959429001,0.5334547109695039
0.8192,0.411911703456893,0.056241426611796985,0.9808670873193568,0.8525390625,0.8164455459979589,0.5281743050338091,0.14883932635411926
0.4192,0.9833402748854644,0.3895747599451303,0.27498473437818033,0.2275390625,0.2901297565242747,0.8009015777610818,0.6103777878925808
0.1392,0.5547688463140358,0.7229080932784636,0.33380826378994505,0.7275390625,0.3427613354716431,0.002253944402704733,0.9949931725079654
0.7392,0.8404831320283215,0.1673525377229081,0.21616120496641564,0.4775390625,0.1322350196821694,0.18407212622088656,0.3026854802002731
0.3392,0.2690545605997501,0.5006858710562414,0.09851414614288621,0.9775390625,0.6059192302084851,0.09316303531179564,0.8411470186618115
0.9392,0.6976259891711787,0.8340192043895748,0.15733767555465092,0.0244140625,0.04913252660737717,0.6386175807663411,0.37960855712335
0.5392,0.06497292794668888,0.2784636488340192,0.6279259108487686,0.5244140625,0.7859746318705351,0.9113448534936138,0.7642239417387346
0.0592,0.3506872136609746,0.6117969821673526,0.8043964990840627,0.2744140625,0.10176410555474559,0.2749812171299775,0.9180700955848885
0.6592,0.9221157850895461,0.9451303155006858,0.8632200284958274,0.7744140625,0.6807114739757982,0.8204357625845229,0.018661811561219845
0.2592,0.49354435651811746,0.09327846364883402,0.029309993893751274,0.1494140625,0.47018515818632456,0.36589030803906836,0.40327719617660446
0.8592,0.7792586422324032,0.42661179698216734,0.676368817423163,0.6494140625,0.25965884239685083,0.5477084898572502,0.6340464269458352
0.4592,0.20783007080383173,0.7599451303155007,0.4998982291878689,0.3994140625,0.41755357923895614,0.4567993989481593,0.1725079654073737
0.1792,0.6364014993752604,0.20438957475994513,0.38225117036433953,0.8994140625,0.5754483160810614,0.7295266716754321,0.4802002730996814
0.7792,0.10578925447730113,0.5377229080932785,0.9116629350702219,0.0869140625,0.8912377897652719,0.018782870022539443,0.09558488848429676
0.3792,0.39150354019158684,0.8710562414266118,0.7351923468349277,0.5869140625,0.20702726344948244,0.20060105184072127,0.5571233500227583
0.9792,0.9629321116201582,0.31550068587105623,0.4410746997761042,0.3369140625,0.9965009476600087,0.10969196093163035,0.941738734638143
0.5792,0.5343606830487297,0.6488340192043895,0.5587217585996336,0.8369140625,0.7333430529231666,0.6551465063861758,0.2494310423304506
0.0992,0.8200749687630154,0.9821673525377229,0.9704864644819866,0.2119140625,0.5228167371336929,0.9278737791134485,0.7878925807919891
0.6992,0.248646397334444,0.03155006858710562,0.2646041115408101,0.7119140625,0.9438693687126404,0.2915101427498122,0.32635411925352753
0.2992,0.6772178259058725,0.36488340192043894,0.3234276409525748,0.4619140625,0.8386062108179034,0.8369646882043577,0.7109695038689121
0.8992,0.024156601416076635,0.6982167352537723,0.2057805821290454,0.9619140625,0.31229042134421925,0.38241923365890307,0.864815657715066
0.4992,0.30987088713036237,0.14266117969821673,0.08813352330551598,0.0556640625,0.3649220002915877,0.564237415477085,0.06008192990441511
0.00096,0.8812994585589338,0.47599451303155005,0.14695705271728068,0.5556640625,0.15439568450211402,0.473328324567994,0.4446973145197997
0.60096,0.4527280299875052,0.8093278463648834,0.6175452880113983,0.3056640625,0.6280798950284298,0.7460555972952667,0.6754665452890305
0.20096,0.738442315701791,0.25377229080932784,0.7940158762466925,0.8056640625,0.04359236040239102,0.010518407212622089,0.21392808375056896
0.80096,0.1670137442732195,0.5871056241426612,0.8528394056584572,0.1806640625,0.7804344656655489,0.19233658903080392,0.5216203914428766
0.40096,0.5955851728446481,0.9204389574759945,0.022389578668837777,0.6806640625,0.09622393934975944,0.10142749812171299,0.13700500682749203
0.12096,0.085381091211995,0.06858710562414266,0.6694484021982495,0.4306640625,0.675171307770812,0.6468820435762584,0.5985434683659536
0.72096,0.3710953769262807,0.401920438957476,0.4929778139629554,0.9306640625,0.4646449919813384,0.9196093163035312,0.9831588529813382
0.32096,0.9425239483548521,0.7352537722908093,0.375330755139426,0.1181640625,0.2541186761918647,0.2832456799398948,0.29085116067364586
0.92096,0.5139525197834236,0.17969821673525377,0.9047425198453084,0.6181640625,0.41201341303397,0.8287002253944402,0.8293126991351844
0.52096,0.7996668054977093,0.5130315500685871,0.7282719316100142,0.3681640625,0.5699081498760752,0.37415477084898574,0.3677742375967228
0.04096,0.22823823406913785,0.8463648834019204,0.4341542845511907,0.8681640625,0.8856976235602858,0.5559729526671675,0.7523896222121074
0.64096,0.6568096626405664,0.2908093278463649,0.5518013433747201,0.2431640625,0.2014870972444963,0.4650638617580766,0.9062357760582612
0.24096,0.012494793835901708,0.6241426611796982,0.9635660492570731,0.7431640625,0.9909607814550226,0.7377911344853494,0.024578971324533454
0.84096,0.29820907955018744,0.9574759945130316,0.2576836963158966,0.4931640625,0.7278028867181805,0.06010518407212622,0.4091943559399181
0.44096,0.8696376509787589,0.1056241426611797,0.3165072257276613,0.9931640625,0.5172765709287068,0.24192336589030805,0.6399635867091489
0.16096,0.4410662224073303,0.438957475994513,0.19886016690413189,0.0048828125,0.9383292025076542,0.15101427498121714,0.1784251251706873
0.76096,0.726780508121616,0.7722908093278463,0.08121310808060249,0.5048828125,0.8330660446129173,0.6964688204357626,0.48611743286299497
0.36096,0.15535193669304456,0.2167352537722908,0.1400366374923672,0.2548828125,0.3067502551392331,0.9691960931630353,0.10150204824761037
0.96096,0.5839233652644731,0.5500685871056241,0.6106248727864848,0.7548828125,0.35938183408660157,0.33283245679939893,0.5630405097860719
0.56096,0.053311120366513955,0.8834019204389575,0.787095461021779,0.1298828125,0.14885551829712787,0.8782870022539444,0.9476558944014565
0.08096,0.3390254060807997,0.3278463648834019,0.8459189904335437,0.6298828125,0.6225397288234437,0.4237415477084899,0.25534820209376424
0.68096,0.9104539775093711,0.6611796982167353,0.0535314471809485,0.3798828125,0.015891529377460273,0.6055597295266717,0.7938097405553027
0.28096,0.4818825489379425,0.9945130315500685,0.7005902707103603,0.8798828125,0.7527336346406182,0.5146506386175808,0.33227127901684117
0.88096,0.7675968346522283,0.010973936899862825,0.5241196824750661,0.0673828125,0.06852310832482869,0.7873779113448535,0.7168866636322258
